"senator_name","State","description","amount","Total Expenses","Number of Expenses","St.Abrv","Party"
"SHELLEY MOORE CAPITO","West Virginia","FIELD REPRESENTATIVE",85499.88,1103122,354,"WV","R"
"SHERROD BROWN","Ohio","ADMINISTRATIVE PERSONNEL",55999.92,1723657.29,811,"OH","D"
"SHERROD BROWN","Ohio","REGIONAL REPRESENTATIVE",109131.57,1723657.29,811,"OH","D"
"SHERROD BROWN","Ohio","RESEARCHER",16195.55,1723657.29,811,"OH","D"
"SHERROD BROWN","Ohio","ASSISTANTS",269588.09,1723657.29,811,"OH","D"
"SHERROD BROWN","Ohio","SENATOR TRANSPORTATION",14683.74,1723657.29,811,"OH","D"
"SHERROD BROWN","Ohio","SENIOR PERSONNEL",138803.54,1723657.29,811,"OH","D"
"SHERROD BROWN","Ohio","CHIEF OF STAFF",81499.92,1723657.29,811,"OH","D"
"SHERROD BROWN","Ohio","SPECIAL PROJECTS/PROJECTS COORDINATOR",17280,1723657.29,811,"OH","D"
"SHERROD BROWN","Ohio","CONSTITUENT PERSONNEL",258271.45,1723657.29,811,"OH","D"
"SHERROD BROWN","Ohio","SPEECH WRITER",29499.92,1723657.29,811,"OH","D"
"SHERROD BROWN","Ohio","DIGITAL MEDIA COORDINATOR/SYSTEM ADMINISTRATOR",24719.92,1723657.29,811,"OH","D"
"SHERROD BROWN","Ohio","STAFF TRANSPORTATION",52335.24,1723657.29,811,"OH","D"
"SHERROD BROWN","Ohio","DIRECTORS",374147.72,1723657.29,811,"OH","D"
"SHERROD BROWN","Ohio","DRIVER",14240,1723657.29,811,"OH","D"
"SHERROD BROWN","Ohio","ECONOMIC RECOVERY COORDINATOR",6312.49,1723657.29,811,"OH","D"
"SHERROD BROWN","Ohio","EQUIPMENT/VEHICLE MAINTENANCE & REPAIR",1350,1723657.29,811,"OH","D"
"SHERROD BROWN","Ohio","MAIL MANAGER",7494.42,1723657.29,811,"OH","D"
"SHERROD BROWN","Ohio","INCIDENTALS",254.62,1723657.29,811,"OH","D"
"SHERROD BROWN","Ohio","FEES AND OTHER CHARGES",386.01,1723657.29,811,"OH","D"
"SHERROD BROWN","Ohio","PER DIEM",12994.68,1723657.29,811,"OH","D"
"SHERROD BROWN","Ohio","TRAINING/CONFERENCE/REGISTRATION FEES",300,1723657.29,811,"OH","D"
"SHERROD BROWN","Ohio","LEGISLATIVE AIDE",63740.39,1723657.29,811,"OH","D"
"SHERROD BROWN","Ohio","INTERNS",6983.85,1723657.29,811,"OH","D"
"SHERROD BROWN","Ohio","PRESS SECRETARIES",49499.92,1723657.29,811,"OH","D"
"SHERROD BROWN","Ohio","RECORDING STUDIO CERTIFICATION",2829.85,1723657.29,811,"OH","D"
"SHERROD BROWN","Ohio","STATE SCHEDULE COORDINATOR",33925.92,1723657.29,811,"OH","D"
"SHERROD BROWN","Ohio","LEGISLATIVE CORRESPONDENT",80658.04,1723657.29,811,"OH","D"
"SHERROD BROWN","Ohio","PHOTO STUDIO CERTIFICATION",107.35,1723657.29,811,"OH","D"
"SHERROD BROWN","Ohio","PURCHASED EQUIPMENT (EXPENDABLE)",423.17,1723657.29,811,"OH","D"
"STEVE DAINES","Montana","ASSISTANTS",160077.51,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","FOREST RESOURCES LIAISON",20375,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","INCIDENTALS",268.27,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","DEPUTY SCHEDULER",17519.38,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","LEGISLATIVE AIDE",29069.39,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","DIRECTORS",306806.31,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","EQUIPMENT/VEHICLE MAINTENANCE & REPAIR",700.95,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","EXT DEV SOFTWARE (EXPENDABLE)",14.98,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","NW FIELD REPRESENTATIVE",13033.27,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","FEES AND OTHER CHARGES",852,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","CERTIFIED PURCHASED EQUIPMENT",443.74,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","FIELD REPRESENTATIVE",60549.18,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","PHOTO STUDIO CERTIFICATION",3.8,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","CONSTITUENT PERSONNEL",16666.63,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","PRESS SECRETARIES",38749.92,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","COUNSEL",4500,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","PURCHASED EQUIPMENT (EXPENDABLE)",7290.69,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","ADMINISTRATIVE PERSONNEL",39000,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","REGIONAL REPRESENTATIVE",23500,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","LEGISLATIVE CORRESPONDENT",33999.84,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","AGRICULTURE LIAISON/FIELD REPRESENTATIVE",13599.93,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","SENATOR TRANSPORTATION",13077.14,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","SENIOR PERSONNEL",38250,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","PER DIEM",26648.52,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","STAFF TRANSPORTATION",45949.21,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","STRATEGIC EVENTS COORDINATOR",12499.92,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","CHIEF OF STAFF",164499.84,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","TRIBAL LIAISON",19999.92,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","INTERNS",667.82,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","VETERANS LIAISON",9999.96,1158612.96,669,"MT","R"
"STEVE DAINES","Montana","VETERANS REPRESENTATIVE",39999.84,1158612.96,669,"MT","R"
"SUSAN M. COLLINS","Maine","CASE WORKERS",96248.55,1300731.83,663,"ME","R"
"SUSAN M. COLLINS","Maine","LEGISLATIVE AIDE",22500,1300731.83,663,"ME","R"
"SUSAN M. COLLINS","Maine","DIRECTORS",201880.48,1300731.83,663,"ME","R"
"SUSAN M. COLLINS","Maine","EQUIPMENT/VEHICLE MAINTENANCE & REPAIR",83.54,1300731.83,663,"ME","R"
"SUSAN M. COLLINS","Maine","LEGISLATIVE CORRESPONDENT",42187.81,1300731.83,663,"ME","R"
"SUSAN M. COLLINS","Maine","FEES AND OTHER CHARGES",1171,1300731.83,663,"ME","R"
"SUSAN M. COLLINS","Maine","PHOTO STUDIO CERTIFICATION",1562,1300731.83,663,"ME","R"
"SUSAN M. COLLINS","Maine","INCIDENTALS",1393.98,1300731.83,663,"ME","R"
"SUSAN M. COLLINS","Maine","PRESS SECRETARIES",30000,1300731.83,663,"ME","R"
"SUSAN M. COLLINS","Maine","CHIEF OF STAFF",84729.48,1300731.83,663,"ME","R"
"SUSAN M. COLLINS","Maine","PURCHASED EQUIPMENT (EXPENDABLE)",38372.94,1300731.83,663,"ME","R"
"SUSAN M. COLLINS","Maine","PURCHASED SOFTWARE (EXPENDABLE)",264.98,1300731.83,663,"ME","R"
"SUSAN M. COLLINS","Maine","DIGITAL MANAGER",25300.19,1300731.83,663,"ME","R"
"SUSAN M. COLLINS","Maine","RECORDING STUDIO CERTIFICATION",586,1300731.83,663,"ME","R"
"SUSAN M. COLLINS","Maine","OFFICE MANAGER",32308.28,1300731.83,663,"ME","R"
"SUSAN M. COLLINS","Maine","OTHER MISCELLANEOUS SERVICES",7318.67,1300731.83,663,"ME","R"
"SUSAN M. COLLINS","Maine","EXT DEV SOFTWARE (EXPENDABLE)",1782.67,1300731.83,663,"ME","R"
"SUSAN M. COLLINS","Maine","PER DIEM",15860.64,1300731.83,663,"ME","R"
"SUSAN M. COLLINS","Maine","SENATOR TRANSPORTATION",7712.75,1300731.83,663,"ME","R"
"SUSAN M. COLLINS","Maine","ASSISTANTS",208334.18,1300731.83,663,"ME","R"
"SUSAN M. COLLINS","Maine","SENIOR PERSONNEL",41319.36,1300731.83,663,"ME","R"
"SUSAN M. COLLINS","Maine","SPEECH WRITER",35499.96,1300731.83,663,"ME","R"
"SUSAN M. COLLINS","Maine","INTERNS",96620.73,1300731.83,663,"ME","R"
"SUSAN M. COLLINS","Maine","STAFF TRANSPORTATION",31473.58,1300731.83,663,"ME","R"
"SUSAN M. COLLINS","Maine","STATE OFFICE REPRESENTATIVE",196970.07,1300731.83,663,"ME","R"
"SUSAN M. COLLINS","Maine","COUNSEL",60499.99,1300731.83,663,"ME","R"
"SUSAN M. COLLINS","Maine","STATE SCHEDULER",18750,1300731.83,663,"ME","R"
"TAMMY BALDWIN","Wisconsin","FIELD REPRESENTATIVE",71749.8,1361847.94,578,"WI","D"
"TAMMY BALDWIN","Wisconsin","CASE WORKERS",51666.58,1361847.94,578,"WI","D"
"TAMMY BALDWIN","Wisconsin","DEPUTY SCHEDULER",15555.49,1361847.94,578,"WI","D"
"TAMMY BALDWIN","Wisconsin","EXT DEV SOFTWARE (EXPENDABLE)",679.99,1361847.94,578,"WI","D"
"TAMMY BALDWIN","Wisconsin","FEES AND OTHER CHARGES",12,1361847.94,578,"WI","D"
"TAMMY BALDWIN","Wisconsin","PER DIEM",13825.04,1361847.94,578,"WI","D"
"TAMMY BALDWIN","Wisconsin","GRANTS AND SPECIAL PROJECT COORDINATOR",17499.96,1361847.94,578,"WI","D"
"TAMMY BALDWIN","Wisconsin","PHOTO STUDIO CERTIFICATION",133.2,1361847.94,578,"WI","D"
"TAMMY BALDWIN","Wisconsin","INCIDENTALS",467.97,1361847.94,578,"WI","D"
"TAMMY BALDWIN","Wisconsin","PRESS SECRETARIES",72499.88,1361847.94,578,"WI","D"
"TAMMY BALDWIN","Wisconsin","CONSTITUENT PERSONNEL",86434.6,1361847.94,578,"WI","D"
"TAMMY BALDWIN","Wisconsin","PURCHASED EQUIPMENT (EXPENDABLE)",1409.37,1361847.94,578,"WI","D"
"TAMMY BALDWIN","Wisconsin","LEGISLATIVE CORRESPONDENT",39099.9,1361847.94,578,"WI","D"
"TAMMY BALDWIN","Wisconsin","REGIONAL REPRESENTATIVE",30877.76,1361847.94,578,"WI","D"
"TAMMY BALDWIN","Wisconsin","MAIL MANAGER / LC",9342.5,1361847.94,578,"WI","D"
"TAMMY BALDWIN","Wisconsin","DIRECTORS",354174.5,1361847.94,578,"WI","D"
"TAMMY BALDWIN","Wisconsin","SENATOR TRANSPORTATION",14209,1361847.94,578,"WI","D"
"TAMMY BALDWIN","Wisconsin","ASSISTANTS",257970.54,1361847.94,578,"WI","D"
"TAMMY BALDWIN","Wisconsin","SOUTHEAST WISCONSIN BILL REPRESENTATIVE",20449.92,1361847.94,578,"WI","D"
"TAMMY BALDWIN","Wisconsin","CERTIFIED PURCHASED EQUIPMENT",464.94,1361847.94,578,"WI","D"
"TAMMY BALDWIN","Wisconsin","STAFF TRANSPORTATION",42611.98,1361847.94,578,"WI","D"
"TAMMY BALDWIN","Wisconsin","CHIEF OF STAFF",132293.4,1361847.94,578,"WI","D"
"TAMMY BALDWIN","Wisconsin","STATE SCHEDULER",19999.92,1361847.94,578,"WI","D"
"TAMMY BALDWIN","Wisconsin","LEGISLATIVE AIDE",45225,1361847.94,578,"WI","D"
"TAMMY BALDWIN","Wisconsin","SYSTEMS ADMINISTRATOR",21462.48,1361847.94,578,"WI","D"
"TAMMY BALDWIN","Wisconsin","RECORDING STUDIO CERTIFICATION",65.6,1361847.94,578,"WI","D"
"TAMMY BALDWIN","Wisconsin","COUNSEL",41666.62,1361847.94,578,"WI","D"
"TED CRUZ","Texas","COUNSEL",43666.66,2220516.71,362,"TX","R"
"TED CRUZ","Texas","DIRECTORS",793570.23,2220516.71,362,"TX","R"
"TED CRUZ","Texas","LEGISLATIVE CORRESPONDENT",117656.56,2220516.71,362,"TX","R"
"TED CRUZ","Texas","DEPUTY SCHEDULER",37500,2220516.71,362,"TX","R"
"TED CRUZ","Texas","LEGISLATIVE AIDE",31517.4,2220516.71,362,"TX","R"
"TED CRUZ","Texas","INTERNS",2192.61,2220516.71,362,"TX","R"
"TED CRUZ","Texas","PER DIEM",12664.63,2220516.71,362,"TX","R"
"TED CRUZ","Texas","DOMESTIC POLICY ADVISER",59999.92,2220516.71,362,"TX","R"
"TED CRUZ","Texas","PHOTO STUDIO CERTIFICATION",1062.4,2220516.71,362,"TX","R"
"TED CRUZ","Texas","CONSTITUENT PERSONNEL",66061.29,2220516.71,362,"TX","R"
"TED CRUZ","Texas","PRESS SECRETARIES",39844.42,2220516.71,362,"TX","R"
"TED CRUZ","Texas","PURCHASED EQUIPMENT (EXPENDABLE)",2943.93,2220516.71,362,"TX","R"
"TED CRUZ","Texas","ADMINISTRATIVE PERSONNEL",67749.92,2220516.71,362,"TX","R"
"TED CRUZ","Texas","RECORDING STUDIO CERTIFICATION",50,2220516.71,362,"TX","R"
"TED CRUZ","Texas","ADVISORS",60138.8,2220516.71,362,"TX","R"
"TED CRUZ","Texas","SENATOR TRANSPORTATION",4590.4,2220516.71,362,"TX","R"
"TED CRUZ","Texas","ASSISTANTS",337679.42,2220516.71,362,"TX","R"
"TED CRUZ","Texas","SENIOR PERSONNEL",107358.86,2220516.71,362,"TX","R"
"TED CRUZ","Texas","CASE WORKERS",164651.72,2220516.71,362,"TX","R"
"TED CRUZ","Texas","STAFF TRANSPORTATION",50246.18,2220516.71,362,"TX","R"
"TED CRUZ","Texas","STATE OPERATIONS COORDINATOR",35200,2220516.71,362,"TX","R"
"TED CRUZ","Texas","CHIEF OF STAFF",154166.56,2220516.71,362,"TX","R"
"TED CRUZ","Texas","INCIDENTALS",504.8,2220516.71,362,"TX","R"
"TED CRUZ","Texas","WEST TEXAS OUTREACH COORDINATOR",29500,2220516.71,362,"TX","R"
"THAD COCHRAN","Mississippi","ADMINISTRATIVE PERSONNEL",10749.95,1436994.88,432,"MS","R"
"THAD COCHRAN","Mississippi","STATE FIELD REPRESENTATIVE",43429.92,1436994.88,432,"MS","R"
"THAD COCHRAN","Mississippi","ASSISTANTS",337328.42,1436994.88,432,"MS","R"
"THAD COCHRAN","Mississippi","CERTIFIED PURCHASED EQUIPMENT",119.99,1436994.88,432,"MS","R"
"THAD COCHRAN","Mississippi","INCIDENTALS",349.83,1436994.88,432,"MS","R"
"THAD COCHRAN","Mississippi","CHIEF OF STAFF",84729.48,1436994.88,432,"MS","R"
"THAD COCHRAN","Mississippi","INTERNS",47633.16,1436994.88,432,"MS","R"
"THAD COCHRAN","Mississippi","CONSTITUENT PERSONNEL",162427.2,1436994.88,432,"MS","R"
"THAD COCHRAN","Mississippi","COORDINATOR FOR STATEWIDE CASE WORKERS",52519.92,1436994.88,432,"MS","R"
"THAD COCHRAN","Mississippi","SENIOR PERSONNEL",88935,1436994.88,432,"MS","R"
"THAD COCHRAN","Mississippi","DIRECTORS",227826.62,1436994.88,432,"MS","R"
"THAD COCHRAN","Mississippi","PHOTO STUDIO CERTIFICATION",1406.8,1436994.88,432,"MS","R"
"THAD COCHRAN","Mississippi","FEES AND OTHER CHARGES",880,1436994.88,432,"MS","R"
"THAD COCHRAN","Mississippi","PERSONAL SECRETARY",84703.44,1436994.88,432,"MS","R"
"THAD COCHRAN","Mississippi","FIELD REPRESENTATIVE",80294.88,1436994.88,432,"MS","R"
"THAD COCHRAN","Mississippi","RECORDING STUDIO CERTIFICATION",85,1436994.88,432,"MS","R"
"THAD COCHRAN","Mississippi","SYSTEM ADMINISTRATOR",22952.4,1436994.88,432,"MS","R"
"THAD COCHRAN","Mississippi","PURCHASED EQUIPMENT (EXPENDABLE)",73.92,1436994.88,432,"MS","R"
"THAD COCHRAN","Mississippi","SENATOR TRANSPORTATION",12241.91,1436994.88,432,"MS","R"
"THAD COCHRAN","Mississippi","STAFF TRANSPORTATION",47192.71,1436994.88,432,"MS","R"
"THAD COCHRAN","Mississippi","LEGISLATIVE AIDE",119272.78,1436994.88,432,"MS","R"
"THAD COCHRAN","Mississippi","PER DIEM",11841.55,1436994.88,432,"MS","R"
"THOM TILLIS","North Carolina","ADMINISTRATIVE PERSONNEL",68999.96,1441864.94,435,"NC","R"
"THOM TILLIS","North Carolina","PER DIEM",11083.31,1441864.94,435,"NC","R"
"THOM TILLIS","North Carolina","ADVISORS",108576.36,1441864.94,435,"NC","R"
"THOM TILLIS","North Carolina","STAFF TRANSPORTATION",39157.03,1441864.94,435,"NC","R"
"THOM TILLIS","North Carolina","ASSISTANTS",130214.96,1441864.94,435,"NC","R"
"THOM TILLIS","North Carolina","PRESS SECRETARIES",37499.97,1441864.94,435,"NC","R"
"THOM TILLIS","North Carolina","CHIEF OF STAFF",137354.96,1441864.94,435,"NC","R"
"THOM TILLIS","North Carolina","INCIDENTALS",9.95,1441864.94,435,"NC","R"
"THOM TILLIS","North Carolina","CONSTITUENT PERSONNEL",197794.14,1441864.94,435,"NC","R"
"THOM TILLIS","North Carolina","REGIONAL REPRESENTATIVE",87166.54,1441864.94,435,"NC","R"
"THOM TILLIS","North Carolina","COUNSEL",58722.33,1441864.94,435,"NC","R"
"THOM TILLIS","North Carolina","DEPUTY SCHEDULER",14791.61,1441864.94,435,"NC","R"
"THOM TILLIS","North Carolina","LEGISLATIVE FELLOW",711.1,1441864.94,435,"NC","R"
"THOM TILLIS","North Carolina","DIRECTORS",269013.7,1441864.94,435,"NC","R"
"THOM TILLIS","North Carolina","SENIOR PERSONNEL",126576.18,1441864.94,435,"NC","R"
"THOM TILLIS","North Carolina","EXT DEV SOFTWARE (EXPENDABLE)",24100,1441864.94,435,"NC","R"
"THOM TILLIS","North Carolina","PHOTO STUDIO CERTIFICATION",1518.75,1441864.94,435,"NC","R"
"THOM TILLIS","North Carolina","FEES AND OTHER CHARGES",300,1441864.94,435,"NC","R"
"THOM TILLIS","North Carolina","SYSTEMS ADMINISTRATOR",31249.96,1441864.94,435,"NC","R"
"THOM TILLIS","North Carolina","PURCHASED EQUIPMENT (EXPENDABLE)",2291.04,1441864.94,435,"NC","R"
"THOM TILLIS","North Carolina","LEGISLATIVE CORRESPONDENT",84242.96,1441864.94,435,"NC","R"
"THOM TILLIS","North Carolina","RECORDING STUDIO CERTIFICATION",8.4,1441864.94,435,"NC","R"
"THOM TILLIS","North Carolina","SENATOR TRANSPORTATION",10481.73,1441864.94,435,"NC","R"
"THOMAS R. CARPER","Delaware","PER DIEM",1460.35,1455963.29,398,"DE","D"
"THOMAS R. CARPER","Delaware","CONSTITUENT PERSONNEL",107368.39,1455963.29,398,"DE","D"
"THOMAS R. CARPER","Delaware","PRESS SECRETARIES",36898.48,1455963.29,398,"DE","D"
"THOMAS R. CARPER","Delaware","DEPUTY SCHEDULER",28699.92,1455963.29,398,"DE","D"
"THOMAS R. CARPER","Delaware","LEGISLATIVE FELLOW",3666.66,1455963.29,398,"DE","D"
"THOMAS R. CARPER","Delaware","INTERNS",22785.79,1455963.29,398,"DE","D"
"THOMAS R. CARPER","Delaware","RECORDING STUDIO CERTIFICATION",124,1455963.29,398,"DE","D"
"THOMAS R. CARPER","Delaware","COUNSEL",53249.92,1455963.29,398,"DE","D"
"THOMAS R. CARPER","Delaware","PHOTO STUDIO CERTIFICATION",291.3,1455963.29,398,"DE","D"
"THOMAS R. CARPER","Delaware","SENATOR TRANSPORTATION",9017.03,1455963.29,398,"DE","D"
"THOMAS R. CARPER","Delaware","ADMINISTRATIVE PERSONNEL",79229.22,1455963.29,398,"DE","D"
"THOMAS R. CARPER","Delaware","SENIOR PERSONNEL",116466.88,1455963.29,398,"DE","D"
"THOMAS R. CARPER","Delaware","LEGISLATIVE CORRESPONDENT",82193.15,1455963.29,398,"DE","D"
"THOMAS R. CARPER","Delaware","ADVISORS",71434.92,1455963.29,398,"DE","D"
"THOMAS R. CARPER","Delaware","STAFF TRANSPORTATION",17676.61,1455963.29,398,"DE","D"
"THOMAS R. CARPER","Delaware","ASSISTANTS",226798.21,1455963.29,398,"DE","D"
"THOMAS R. CARPER","Delaware","DIRECTORS",513833.98,1455963.29,398,"DE","D"
"THOMAS R. CARPER","Delaware","CHIEF OF STAFF",84729.48,1455963.29,398,"DE","D"
"THOMAS R. CARPER","Delaware","TRAINING/CONFERENCE/REGISTRATION FEES",39,1455963.29,398,"DE","D"
"TIM KAINE","Virginia","INTERNS",53456.33,1495026.25,464,"VA","D"
"TIM KAINE","Virginia","COUNSEL",44439.96,1495026.25,464,"VA","D"
"TIM KAINE","Virginia","CASE WORKERS",42804.75,1495026.25,464,"VA","D"
"TIM KAINE","Virginia","CORRESPONDENCE AND DATABASE MANAGER",18000,1495026.25,464,"VA","D"
"TIM KAINE","Virginia","LEGISLATIVE CORRESPONDENT",94611.84,1495026.25,464,"VA","D"
"TIM KAINE","Virginia","DIRECTORS",412514.9,1495026.25,464,"VA","D"
"TIM KAINE","Virginia","LEGISLATIVE AIDE",35138.64,1495026.25,464,"VA","D"
"TIM KAINE","Virginia","PHOTO STUDIO CERTIFICATION",309.7,1495026.25,464,"VA","D"
"TIM KAINE","Virginia","INCIDENTALS",1408.5,1495026.25,464,"VA","D"
"TIM KAINE","Virginia","PRESS SECRETARIES",47732.48,1495026.25,464,"VA","D"
"TIM KAINE","Virginia","OTHER MISCELLANEOUS SERVICES",26.26,1495026.25,464,"VA","D"
"TIM KAINE","Virginia","PURCHASED EQUIPMENT (EXPENDABLE)",4390.1,1495026.25,464,"VA","D"
"TIM KAINE","Virginia","CONSTITUENT PERSONNEL",28032.96,1495026.25,464,"VA","D"
"TIM KAINE","Virginia","RECORDING STUDIO CERTIFICATION",258.9,1495026.25,464,"VA","D"
"TIM KAINE","Virginia","REGIONAL REPRESENTATIVE",51594.48,1495026.25,464,"VA","D"
"TIM KAINE","Virginia","RESEARCHER",17549.71,1495026.25,464,"VA","D"
"TIM KAINE","Virginia","ADMINISTRATIVE PERSONNEL",53025,1495026.25,464,"VA","D"
"TIM KAINE","Virginia","SENATOR TRANSPORTATION",2281.93,1495026.25,464,"VA","D"
"TIM KAINE","Virginia","PER DIEM",14353.62,1495026.25,464,"VA","D"
"TIM KAINE","Virginia","SENIOR PERSONNEL",136972.32,1495026.25,464,"VA","D"
"TIM KAINE","Virginia","ASSISTANTS",325100.35,1495026.25,464,"VA","D"
"TIM KAINE","Virginia","STAFF TRANSPORTATION",24992.76,1495026.25,464,"VA","D"
"TIM KAINE","Virginia","CERTIFIED PURCHASED EQUIPMENT",248.88,1495026.25,464,"VA","D"
"TIM KAINE","Virginia","CHIEF OF STAFF",81810,1495026.25,464,"VA","D"
"TIM KAINE","Virginia","TRAINING/CONFERENCE/REGISTRATION FEES",3971.88,1495026.25,464,"VA","D"
"TIM SCOTT","South Carolina","ADVISORS",2019.96,1164762.55,256,"SC","R"
"TIM SCOTT","South Carolina","SENATOR TRANSPORTATION",8933.4,1164762.55,256,"SC","R"
"TIM SCOTT","South Carolina","ASSISTANTS",128503.21,1164762.55,256,"SC","R"
"TIM SCOTT","South Carolina","INTERNS",9219.37,1164762.55,256,"SC","R"
"TIM SCOTT","South Carolina","STAFF TRANSPORTATION",33648.9,1164762.55,256,"SC","R"
"TIM SCOTT","South Carolina","CHIEF OF STAFF",77961.98,1164762.55,256,"SC","R"
"TIM SCOTT","South Carolina","CONSITITUENT SERVICES REPRESENTATIVE I",37424.95,1164762.55,256,"SC","R"
"TIM SCOTT","South Carolina","DEPUTY SCHEDULER",18000,1164762.55,256,"SC","R"
"TIM SCOTT","South Carolina","CONSTITUENT PERSONNEL",165467.28,1164762.55,256,"SC","R"
"TIM SCOTT","South Carolina","LEGISLATIVE AIDE",4930.52,1164762.55,256,"SC","R"
"TIM SCOTT","South Carolina","COUNSEL",15888.87,1164762.55,256,"SC","R"
"TIM SCOTT","South Carolina","OUTREACH COORDINATOR",8069.92,1164762.55,256,"SC","R"
"TIM SCOTT","South Carolina","LEGISLATIVE CORRESPONDENT",78493.61,1164762.55,256,"SC","R"
"TIM SCOTT","South Carolina","DIRECTORS",424338.51,1164762.55,256,"SC","R"
"TIM SCOTT","South Carolina","EXT DEV SOFTWARE (EXPENDABLE)",49,1164762.55,256,"SC","R"
"TIM SCOTT","South Carolina","INCIDENTALS",51.79,1164762.55,256,"SC","R"
"TIM SCOTT","South Carolina","PRESS SECRETARIES",38360,1164762.55,256,"SC","R"
"TIM SCOTT","South Carolina","PER DIEM",7120.06,1164762.55,256,"SC","R"
"TIM SCOTT","South Carolina","PURCHASED EQUIPMENT (EXPENDABLE)",254.52,1164762.55,256,"SC","R"
"TIM SCOTT","South Carolina","PURCHASED SOFTWARE (EXPENDABLE)",579.51,1164762.55,256,"SC","R"
"TIM SCOTT","South Carolina","LEGISLATIVE AIDE  AND",12272.2,1164762.55,256,"SC","R"
"TIM SCOTT","South Carolina","SYSTEM ADMINISTRATOR",10236.07,1164762.55,256,"SC","R"
"TIM SCOTT","South Carolina","SCHEDULER",34300,1164762.55,256,"SC","R"
"TIM SCOTT","South Carolina","OFFICE MANAGER",22999.92,1164762.55,256,"SC","R"
"TIM SCOTT","South Carolina","PHOTO STUDIO CERTIFICATION",2914,1164762.55,256,"SC","R"
"TIM SCOTT","South Carolina","VETERANS & MILITARY FIELD REPRESENTATIVE",22725,1164762.55,256,"SC","R"
"TOM COTTON","Arkansas","ADMINISTRATIVE PERSONNEL",8750,1196532.33,592,"AR","R"
"TOM COTTON","Arkansas","ADVISORS",145693.5,1196532.33,592,"AR","R"
"TOM COTTON","Arkansas","SCHEDULER",29791.63,1196532.33,592,"AR","R"
"TOM COTTON","Arkansas","CERTIFIED PURCHASED EQUIPMENT",1007.28,1196532.33,592,"AR","R"
"TOM COTTON","Arkansas","ASSISTANTS",67665.07,1196532.33,592,"AR","R"
"TOM COTTON","Arkansas","OTHER MISCELLANEOUS SERVICES",2340,1196532.33,592,"AR","R"
"TOM COTTON","Arkansas","CASE WORKERS",19624.96,1196532.33,592,"AR","R"
"TOM COTTON","Arkansas","INTERNS",12448.78,1196532.33,592,"AR","R"
"TOM COTTON","Arkansas","STATE OFFICE MANGER/CASE WORKERS",20437.46,1196532.33,592,"AR","R"
"TOM COTTON","Arkansas","CHIEF OF STAFF",153666.62,1196532.33,592,"AR","R"
"TOM COTTON","Arkansas","SYSTEMS ADMINISTRATOR",16000,1196532.33,592,"AR","R"
"TOM COTTON","Arkansas","DIRECTORS",365833.2,1196532.33,592,"AR","R"
"TOM COTTON","Arkansas","CORRESPONDENCE MANAGER",27583.33,1196532.33,592,"AR","R"
"TOM COTTON","Arkansas","COUNSEL",32499.99,1196532.33,592,"AR","R"
"TOM COTTON","Arkansas","LEGISLATIVE CORRESPONDENT",76499.95,1196532.33,592,"AR","R"
"TOM COTTON","Arkansas","INCIDENTALS",318.68,1196532.33,592,"AR","R"
"TOM COTTON","Arkansas","FIELD REPRESENTATIVE",93573.45,1196532.33,592,"AR","R"
"TOM COTTON","Arkansas","STAFF TRANSPORTATION",46956.41,1196532.33,592,"AR","R"
"TOM COTTON","Arkansas","SENATOR TRANSPORTATION",1626.4,1196532.33,592,"AR","R"
"TOM COTTON","Arkansas","RECORDING STUDIO CERTIFICATION",48.6,1196532.33,592,"AR","R"
"TOM COTTON","Arkansas","PRESS SECRETARIES",25291.59,1196532.33,592,"AR","R"
"TOM COTTON","Arkansas","PURCHASED EQUIPMENT (EXPENDABLE)",29498.68,1196532.33,592,"AR","R"
"TOM COTTON","Arkansas","PHOTO STUDIO CERTIFICATION",13.3,1196532.33,592,"AR","R"
